,Date,Open,High,Low,Close,Volume,Year,Month,Day
97,2005-07-22,165.5,166.6,163.0,164.05,311400,2005,7,22
98,2005-07-25,164.05,165.8,161.3,161.9,288300,2005,7,25
99,2005-07-26,161.9,161.9,159.85,160.05,225700,2005,7,26
100,2005-07-27,160.05,160.5,157.5,157.5,147400,2005,7,27
101,2005-07-28,157.5,161.8,153.0,154.4,556500,2005,7,28
102,2005-07-29,154.4,156.5,152.3,154.5,597100,2005,7,29
103,2005-08-01,154.5,158.0,155.3,156.0,341100,2005,8,1
104,2005-08-02,156.0,158.65,155.5,157.8,578600,2005,8,2
105,2005-08-03,157.8,165.65,157.6,165.65,1712500,2005,8,3
106,2005-08-04,165.65,171.95,164.25,167.0,3162300,2005,8,4
107,2005-08-05,167.0,169.5,159.55,165.0,1448500,2005,8,5
108,2005-08-08,165.0,170.6,167.0,168.7,2186700,2005,8,8
109,2005-08-09,168.7,170.25,165.0,165.0,1241500,2005,8,9
110,2005-08-10,165.0,166.9,156.9,158.65,978400,2005,8,10
111,2005-08-11,158.65,160.0,152.95,156.0,1133400,2005,8,11
112,2005-08-12,156.0,163.7,154.0,162.7,1329800,2005,8,12
113,2005-08-15,162.7,167.8,161.1,164.5,2690400,2005,8,15
114,2005-08-16,164.5,165.45,162.6,163.65,824900,2005,8,16
115,2005-08-17,163.65,165.95,163.3,163.7,1008400,2005,8,17
116,2005-08-19,163.7,169.0,165.05,166.0,2256100,2005,8,19
117,2005-08-22,166.0,172.7,168.55,171.5,2802300,2005,8,22
118,2005-08-23,171.5,179.95,170.7,177.5,4849000,2005,8,23
119,2005-08-24,177.5,180.45,175.0,177.4,3108200,2005,8,24
120,2005-08-25,177.4,180.4,177.25,178.0,2608200,2005,8,25
121,2005-08-26,178.0,179.0,177.6,178.2,757400,2005,8,26
122,2005-08-29,178.2,183.45,178.05,183.35,2686700,2005,8,29
123,2005-08-30,183.35,190.2,182.7,188.7,3891600,2005,8,30
124,2005-08-31,188.7,196.25,190.5,196.25,4525200,2005,8,31
125,2005-09-01,196.25,199.8,192.0,195.0,3673200,2005,9,1
126,2005-09-02,195.0,199.0,185.3,190.8,3717300,2005,9,2
127,2005-09-05,190.8,193.5,185.0,185.7,1775000,2005,9,5
128,2005-09-06,185.7,186.0,176.5,176.5,1705900,2005,9,6
129,2005-09-07,176.5,179.5,175.0,176.5,1082800,2005,9,7
130,2005-09-08,176.5,179.45,176.5,178.9,1028700,2005,9,8
131,2005-09-09,178.9,185.9,179.35,183.7,1514500,2005,9,9
132,2005-09-12,183.7,181.65,175.0,177.05,1024500,2005,9,12
133,2005-09-13,177.05,179.8,173.0,178.4,930400,2005,9,13
134,2005-09-14,178.4,181.55,178.55,178.65,868300,2005,9,14
135,2005-09-15,178.65,180.95,177.5,178.0,470100,2005,9,15
136,2005-09-16,178.0,179.45,175.25,177.0,455400,2005,9,16
137,2005-09-19,177.0,178.25,175.15,177.0,323800,2005,9,19
138,2005-09-20,177.0,178.75,176.0,176.5,170000,2005,9,20
139,2005-09-21,176.5,182.1,176.5,181.55,966400,2005,9,21
140,2005-09-22,181.55,184.8,179.15,180.0,829500,2005,9,22
141,2005-09-23,180.0,182.25,178.0,179.2,333900,2005,9,23
142,2005-09-26,179.2,181.0,178.15,179.0,294800,2005,9,26
143,2005-09-27,179.0,180.45,177.8,178.0,160100,2005,9,27
144,2005-09-28,178.0,179.25,177.05,178.4,224000,2005,9,28
145,2005-09-29,178.4,180.0,178.5,178.7,253700,2005,9,29
146,2005-09-30,178.7,180.0,178.5,179.05,234500,2005,9,30
147,2005-10-03,179.05,181.6,179.0,179.25,204500,2005,10,3
148,2005-10-04,179.25,181.25,179.0,179.0,232900,2005,10,4
149,2005-10-05,179.0,182.5,179.3,181.0,529300,2005,10,5
150,2005-10-06,181.0,182.7,181.0,182.5,247000,2005,10,6
151,2005-10-07,182.5,184.5,181.1,182.6,233900,2005,10,7
152,2005-10-10,177.6,182.0,178.05,180.0,278800,2005,10,10
153,2005-10-11,180.0,189.0,180.6,189.0,797600,2005,10,11
154,2005-10-12,189.0,198.45,193.0,198.45,1066200,2005,10,12
155,2005-10-13,198.45,207.7,199.5,200.0,1605900,2005,10,13
156,2005-10-14,200.0,210.0,200.6,208.35,1825300,2005,10,14
157,2005-10-17,208.35,218.75,207.1,218.25,1924800,2005,10,17
158,2005-10-18,218.25,229.15,217.0,222.0,3100000,2005,10,18
159,2005-10-19,222.0,233.1,224.0,233.1,2380900,2005,10,19
160,2005-10-20,233.1,239.7,222.5,236.0,2565500,2005,10,20
161,2005-10-21,236.0,235.4,226.2,226.2,1462700,2005,10,21
162,2005-10-24,226.2,237.5,218.1,237.5,1245200,2005,10,24
163,2005-10-25,237.5,249.2,225.65,249.2,2847000,2005,10,25
164,2005-10-26,249.2,248.0,236.75,236.75,1263600,2005,10,26
165,2005-10-27,236.75,248.55,232.0,243.0,1157500,2005,10,27
166,2005-10-31,243.0,249.7,236.0,246.0,585500,2005,10,31
167,2005-11-02,246.0,258.3,246.0,258.3,1834000,2005,11,2
168,2005-11-07,258.3,271.2,258.5,271.2,1233200,2005,11,7
169,2005-11-08,271.2,281.9,272.5,277.0,1468200,2005,11,8
170,2005-11-10,277.0,284.0,263.15,263.2,1561500,2005,11,10
171,2005-11-11,263.2,274.0,254.55,270.0,1731600,2005,11,11
172,2005-11-14,270.0,273.8,266.3,271.45,1018900,2005,11,14
173,2005-11-15,271.45,274.0,266.5,267.0,1057400,2005,11,15
174,2005-11-16,267.0,270.5,260.0,261.0,552000,2005,11,16
175,2005-11-17,261.0,265.0,252.05,252.05,609800,2005,11,17
176,2005-11-18,252.05,255.75,248.05,250.15,604700,2005,11,18
177,2005-11-21,250.15,253.0,244.45,244.5,309700,2005,11,21
178,2005-11-22,244.5,246.4,235.4,243.5,928900,2005,11,22
179,2005-11-23,243.5,253.0,246.0,250.0,973500,2005,11,23
180,2005-11-24,250.0,252.5,244.0,244.95,492900,2005,11,24
181,2005-11-25,244.95,247.0,242.5,244.0,261300,2005,11,25
182,2005-11-28,244.0,246.2,240.2,240.85,353000,2005,11,28
183,2005-11-29,240.85,244.45,239.5,243.5,768800,2005,11,29
184,2005-11-30,243.5,246.8,238.0,239.25,831100,2005,11,30
185,2005-12-01,239.25,251.2,240.0,251.2,1014100,2005,12,1
186,2005-12-02,251.2,263.75,250.0,263.75,2599700,2005,12,2
187,2005-12-05,263.75,276.9,266.1,276.9,1737400,2005,12,5
188,2005-12-06,276.9,280.0,266.15,267.55,1654200,2005,12,6
189,2005-12-07,267.55,280.9,267.35,280.9,2028900,2005,12,7
190,2005-12-08,280.9,294.9,279.55,294.9,2361500,2005,12,8
191,2005-12-09,294.9,308.0,295.0,297.5,1582900,2005,12,9
192,2005-12-12,297.5,302.5,286.4,288.0,1311700,2005,12,12
193,2005-12-13,288.0,302.4,285.0,302.4,2050700,2005,12,13
194,2005-12-14,302.4,317.5,302.0,317.5,4376300,2005,12,14
195,2005-12-15,317.5,332.5,315.0,321.8,3490200,2005,12,15
196,2005-12-16,321.8,334.35,318.0,333.0,2388900,2005,12,16
197,2005-12-19,333.0,343.0,325.0,326.5,2575300,2005,12,19
198,2005-12-20,326.5,331.9,321.5,327.4,2185200,2005,12,20
199,2005-12-21,327.4,329.8,318.6,320.0,981800,2005,12,21
200,2005-12-22,320.0,324.7,315.05,316.0,632100,2005,12,22
201,2005-12-23,316.0,318.45,310.3,312.0,868600,2005,12,23
202,2005-12-26,312.0,313.25,298.0,300.5,908400,2005,12,26
203,2005-12-27,300.5,315.5,299.95,315.5,1725800,2005,12,27
204,2005-12-28,315.5,325.45,313.0,315.0,3199000,2005,12,28
205,2005-12-29,315.0,323.75,312.1,318.7,2496300,2005,12,29
206,2005-12-30,318.7,333.0,319.25,328.2,3250500,2005,12,30
43,2005-05-09,130.3,136.8,132.5,136.8,406900,2005,5,9
44,2005-05-10,136.8,143.5,137.0,140.85,998500,2005,5,10
45,2005-05-11,140.85,142.9,133.85,135.7,690800,2005,5,11
46,2005-05-12,135.7,137.9,128.95,128.95,452700,2005,5,12
47,2005-05-13,128.95,132.0,125.3,129.0,337800,2005,5,13
48,2005-05-16,129.0,131.0,123.75,125.8,236400,2005,5,16
49,2005-05-17,125.8,127.65,124.8,126.05,189600,2005,5,17
50,2005-05-18,126.05,128.45,123.5,124.7,163700,2005,5,18
51,2005-05-19,124.7,126.2,122.0,122.0,189500,2005,5,19
52,2005-05-20,122.0,121.25,117.0,117.25,196100,2005,5,20
53,2005-05-23,117.25,114.0,111.4,111.4,97300,2005,5,23
54,2005-05-24,111.4,116.95,106.0,116.95,405600,2005,5,24
55,2005-05-25,116.95,122.75,117.5,121.45,524000,2005,5,25
56,2005-05-26,121.45,126.0,115.4,115.4,551000,2005,5,26
57,2005-05-27,115.4,119.4,111.5,116.0,614200,2005,5,27
58,2005-05-30,116.0,121.8,116.0,121.8,494700,2005,5,30
2,2005-03-09,208.0,218.0,209.0,212.0,831900,2005,3,9
3,2005-03-10,212.0,220.0,208.1,208.1,435900,2005,3,10
4,2005-03-11,208.1,213.0,206.0,207.0,207200,2005,3,11
21,2005-04-06,146.45,157.4,142.5,157.4,747700,2005,4,6
22,2005-04-07,157.4,169.0,158.0,167.5,932300,2005,4,7
23,2005-04-08,167.5,169.9,159.15,159.9,520900,2005,4,8
24,2005-04-11,159.9,163.4,151.95,151.95,224200,2005,4,11
25,2005-04-12,151.95,144.4,144.4,144.4,4300,2005,4,12
26,2005-04-13,144.4,148.5,137.2,144.9,662000,2005,4,13
27,2005-04-14,144.9,147.0,138.0,142.65,323200,2005,4,14
28,2005-04-15,142.65,146.85,141.1,144.65,256300,2005,4,15
29,2005-04-18,144.65,144.0,138.3,139.0,211400,2005,4,18
30,2005-04-19,139.0,139.7,132.05,132.05,148800,2005,4,19
31,2005-04-20,132.05,132.9,125.45,128.5,341100,2005,4,20
32,2005-04-21,128.5,136.0,128.0,130.5,356700,2005,4,21
33,2005-04-25,130.5,134.8,125.25,125.3,234000,2005,4,25
36,2005-04-28,123.5,124.0,119.55,119.6,109300,2005,4,28
37,2005-04-29,119.6,119.5,113.65,115.45,215100,2005,4,29
38,2005-05-02,115.45,117.8,109.7,109.95,257600,2005,5,2
39,2005-05-03,109.95,113.45,105.0,112.6,550400,2005,5,3
40,2005-05-04,112.6,118.2,111.95,118.2,621100,2005,5,4
41,2005-05-05,118.2,124.1,119.0,124.1,415000,2005,5,5
42,2005-05-06,124.1,130.3,128.6,130.3,143500,2005,5,6
59,2005-05-31,121.8,127.85,123.1,127.85,781800,2005,5,31
60,2005-06-01,127.85,134.2,131.5,134.2,440300,2005,6,1
61,2005-06-02,134.2,140.9,140.9,140.9,107100,2005,6,2
62,2005-06-03,140.9,147.0,134.0,134.25,1371500,2005,6,3
63,2005-06-06,134.25,134.9,127.55,132.0,672400,2005,6,6
64,2005-06-07,132.0,138.6,137.1,138.6,404900,2005,6,7
65,2005-06-08,138.6,145.0,135.0,138.4,1264600,2005,6,8
66,2005-06-09,138.4,142.5,137.05,137.8,615400,2005,6,9
67,2005-06-10,137.8,138.95,135.1,136.5,344400,2005,6,10
5,2005-03-14,207.0,211.4,205.0,205.0,234900,2005,3,14
6,2005-03-15,205.0,206.95,194.75,194.75,180800,2005,3,15
7,2005-03-16,194.75,190.0,185.05,185.05,270400,2005,3,16
8,2005-03-17,185.05,175.8,175.8,175.8,48300,2005,3,17
9,2005-03-18,175.8,169.9,167.05,167.05,77600,2005,3,18
10,2005-03-21,167.05,158.7,158.7,158.7,5600,2005,3,21
11,2005-03-22,158.7,150.8,150.8,150.8,6200,2005,3,22
12,2005-03-24,150.8,143.3,143.3,143.3,2800,2005,3,24
13,2005-03-25,143.3,136.15,136.15,136.15,3200,2005,3,25
14,2005-03-28,136.15,136.15,129.35,129.35,269800,2005,3,28
15,2005-03-29,129.35,135.9,122.9,132.5,343000,2005,3,29
16,2005-03-30,132.5,142.4,140.1,142.4,221900,2005,3,30
17,2005-03-31,142.4,153.05,135.3,135.3,451700,2005,3,31
18,2005-04-01,135.3,134.9,128.55,132.1,179000,2005,4,1
19,2005-04-04,132.1,142.0,135.1,142.0,202700,2005,4,4
20,2005-04-05,142.0,152.65,140.5,146.45,527100,2005,4,5
259,2006-03-24,379.95,385.0,376.0,382.0,115000,2006,3,24
258,2006-03-22,379.0,387.0,378.0,379.95,252200,2006,3,22
257,2006-03-21,372.0,385.0,372.05,379.0,260200,2006,3,21
256,2006-03-20,354.9,372.6,360.0,372.0,177800,2006,3,20
255,2006-03-17,338.0,354.9,338.0,354.9,233100,2006,3,17
270,2006-04-10,371.0,376.5,364.05,371.5,224500,2006,4,10
269,2006-04-07,358.0,373.0,356.0,371.0,619000,2006,4,7
268,2006-04-06,359.0,364.4,358.0,358.0,139000,2006,4,6
267,2006-04-05,361.85,364.0,355.0,359.0,80400,2006,4,5
266,2006-04-04,358.0,366.1,358.0,361.85,151900,2006,4,4
265,2006-04-03,350.0,359.5,354.1,358.0,77100,2006,4,3
264,2006-03-31,356.25,360.0,350.0,350.0,68800,2006,3,31
263,2006-03-30,359.0,363.0,352.05,356.25,149300,2006,3,30
262,2006-03-29,369.0,372.85,355.0,359.0,103000,2006,3,29
261,2006-03-28,375.9,374.95,368.1,369.0,38000,2006,3,28
260,2006-03-27,382.0,382.0,372.0,375.9,129400,2006,3,27
291,2006-05-12,345.1,350.0,342.1,344.0,68900,2006,5,12
290,2006-05-11,349.1,352.9,342.15,345.1,65400,2006,5,11
289,2006-05-10,353.5,357.95,346.5,349.1,172900,2006,5,10
288,2006-05-09,361.0,364.85,352.15,353.5,414300,2006,5,9
287,2006-05-08,360.0,365.0,359.0,361.0,462200,2006,5,8
286,2006-05-05,360.0,362.0,358.1,360.0,78600,2006,5,5
285,2006-05-04,359.0,367.5,351.2,360.0,284800,2006,5,4
284,2006-05-03,353.0,365.0,353.15,359.0,233900,2006,5,3
283,2006-05-02,345.0,355.5,350.0,353.0,148000,2006,5,2
282,2006-04-28,356.6,359.5,339.5,345.0,134400,2006,4,28
281,2006-04-27,368.0,366.9,351.0,356.6,124500,2006,4,27
280,2006-04-26,359.5,375.05,356.05,368.0,151200,2006,4,26
279,2006-04-25,357.05,362.0,348.05,359.5,67100,2006,4,25
278,2006-04-24,361.1,363.0,356.0,357.05,62200,2006,4,24
277,2006-04-21,369.3,368.0,358.0,361.1,89700,2006,4,21
276,2006-04-20,373.0,378.0,365.05,369.3,115100,2006,4,20
307,2006-06-05,313.0,314.0,312.0,313.25,20400,2006,6,5
306,2006-06-02,312.95,313.75,305.0,313.0,56200,2006,6,2
305,2006-06-01,310.0,315.0,305.0,312.95,214900,2006,6,1
304,2006-05-31,320.0,324.0,310.0,310.0,46100,2006,5,31
303,2006-05-30,316.5,321.9,308.05,320.0,53100,2006,5,30
302,2006-05-29,318.0,320.0,310.95,316.5,65400,2006,5,29
301,2006-05-26,316.0,318.0,313.7,318.0,25100,2006,5,26
300,2006-05-25,320.0,321.95,316.0,316.0,17000,2006,5,25
299,2006-05-24,317.5,324.0,316.0,320.0,47700,2006,5,24
298,2006-05-23,321.0,320.5,315.25,317.5,12100,2006,5,23
297,2006-05-22,322.25,326.0,317.0,321.0,26100,2006,5,22
296,2006-05-19,320.0,326.0,316.25,322.25,69000,2006,5,19
295,2006-05-18,326.0,331.5,315.05,320.0,74800,2006,5,18
294,2006-05-17,310.5,326.0,310.0,326.0,164900,2006,5,17
293,2006-05-16,326.8,327.9,310.5,310.5,215500,2006,5,16
292,2006-05-15,344.0,344.0,326.8,326.8,119700,2006,5,15
323,2006-06-27,295.0,298.0,290.0,293.0,18400,2006,6,27
322,2006-06-26,305.5,310.0,290.25,295.0,44000,2006,6,26
321,2006-06-23,309.0,312.0,303.1,305.5,35700,2006,6,23
320,2006-06-22,314.95,314.5,308.25,309.0,78900,2006,6,22
319,2006-06-21,318.1,320.0,310.0,314.95,24700,2006,6,21
318,2006-06-20,317.15,326.9,314.0,318.1,102000,2006,6,20
317,2006-06-19,302.05,317.15,311.05,317.15,44800,2006,6,19
316,2006-06-16,287.7,302.05,293.1,302.05,47800,2006,6,16
315,2006-06-15,274.0,287.7,277.0,287.7,74500,2006,6,15
314,2006-06-14,275.5,288.0,261.75,274.0,108700,2006,6,14
313,2006-06-13,290.0,291.5,275.5,275.5,44000,2006,6,13
312,2006-06-12,294.1,299.0,289.9,290.0,26500,2006,6,12
311,2006-06-09,294.05,300.0,281.05,294.1,38400,2006,6,9
310,2006-06-08,309.5,305.5,294.05,294.05,49100,2006,6,8
309,2006-06-07,315.5,317.5,308.0,309.5,47100,2006,6,7
308,2006-06-06,313.25,324.0,310.0,315.5,91600,2006,6,6
339,2006-07-19,311.5,316.25,308.0,313.0,52600,2006,7,19
338,2006-07-18,305.5,313.5,306.9,311.5,60600,2006,7,18
337,2006-07-17,305.1,306.2,300.3,305.5,14200,2006,7,17
336,2006-07-14,307.0,309.6,305.1,305.1,41200,2006,7,14
335,2006-07-13,303.0,307.7,304.05,307.0,71500,2006,7,13
334,2006-07-12,298.0,307.95,299.9,303.0,110900,2006,7,12
333,2006-07-11,300.0,303.0,296.7,298.0,90000,2006,7,11
332,2006-07-10,311.0,311.0,295.45,300.0,238800,2006,7,10
331,2006-07-07,310.0,313.5,306.0,311.0,5500,2006,7,7
330,2006-07-06,312.05,314.9,310.0,310.0,28100,2006,7,6
329,2006-07-05,316.0,318.0,309.95,312.05,27800,2006,7,5
328,2006-07-04,307.1,320.0,305.0,316.0,43400,2006,7,4
327,2006-07-03,323.0,325.0,307.0,307.1,42300,2006,7,3
326,2006-06-30,323.0,334.2,318.0,323.0,81400,2006,6,30
325,2006-06-29,307.65,323.0,316.0,323.0,38500,2006,6,29
324,2006-06-28,293.0,307.65,292.05,307.65,17500,2006,6,28
355,2006-08-10,343.0,350.0,330.0,337.0,264600,2006,8,10
354,2006-08-09,341.25,355.9,337.0,343.0,570700,2006,8,9
353,2006-08-08,325.0,341.25,327.0,341.25,525300,2006,8,8
352,2006-08-07,324.0,328.5,323.35,325.0,123000,2006,8,7
351,2006-08-04,325.4,332.45,323.65,324.0,90200,2006,8,4
350,2006-08-03,325.0,330.0,323.75,325.4,27700,2006,8,3
349,2006-08-02,329.0,329.45,325.0,325.0,33400,2006,8,2
348,2006-08-01,333.2,334.0,326.0,329.0,43800,2006,8,1
347,2006-07-31,331.4,337.0,329.0,333.2,153500,2006,7,31
346,2006-07-28,329.0,342.0,325.1,331.4,156600,2006,7,28
345,2006-07-27,321.5,335.0,321.6,329.0,108400,2006,7,27
344,2006-07-26,313.0,325.4,311.55,321.5,37500,2006,7,26
343,2006-07-25,314.3,314.9,310.55,313.0,18200,2006,7,25
342,2006-07-24,314.0,317.0,314.3,314.3,18600,2006,7,24
341,2006-07-21,314.95,319.0,311.0,314.0,33500,2006,7,21
340,2006-07-20,313.0,316.95,313.0,314.95,61700,2006,7,20
371,2006-09-04,346.0,348.85,343.5,347.5,125700,2006,9,4
370,2006-09-01,342.7,346.0,338.0,346.0,159000,2006,9,1
369,2006-08-31,336.5,350.0,332.25,342.7,400200,2006,8,31
368,2006-08-30,321.0,337.05,321.0,336.5,319600,2006,8,30
367,2006-08-29,330.0,330.8,319.0,321.0,146000,2006,8,29
366,2006-08-28,327.0,336.0,311.25,330.0,361700,2006,8,28
365,2006-08-25,332.8,333.0,316.2,327.0,196800,2006,8,25
364,2006-08-24,320.0,335.25,320.25,332.8,545600,2006,8,24
363,2006-08-23,330.6,324.75,314.1,320.0,204200,2006,8,23
362,2006-08-22,348.0,349.95,330.6,330.6,177300,2006,8,22
361,2006-08-21,353.8,357.25,345.0,348.0,195800,2006,8,21
360,2006-08-18,349.85,358.85,348.65,353.8,528800,2006,8,18
359,2006-08-17,342.5,359.6,340.0,349.85,745000,2006,8,17
358,2006-08-16,331.0,345.25,331.0,342.5,270800,2006,8,16
357,2006-08-15,332.0,337.35,330.05,331.0,64200,2006,8,15
356,2006-08-11,337.0,341.85,329.0,332.0,208900,2006,8,11
387,2006-09-26,329.0,340.0,321.5,333.05,20200,2006,9,26
386,2006-09-25,328.6,333.0,329.0,329.0,7700,2006,9,25
385,2006-09-22,327.0,332.0,328.6,328.6,14800,2006,9,22
384,2006-09-21,328.0,332.0,325.2,327.0,19300,2006,9,21
383,2006-09-20,328.0,332.4,328.0,328.0,20200,2006,9,20
382,2006-09-19,330.0,334.0,327.0,328.0,21100,2006,9,19
381,2006-09-18,336.5,335.45,330.0,330.0,15200,2006,9,18
380,2006-09-15,338.5,339.5,335.0,336.5,6800,2006,9,15
379,2006-09-14,336.0,342.0,335.5,338.5,48400,2006,9,14
378,2006-09-13,345.0,348.0,335.0,336.0,30400,2006,9,13
377,2006-09-12,335.0,347.0,335.95,345.0,100300,2006,9,12
376,2006-09-11,335.0,339.0,332.0,335.0,11800,2006,9,11
375,2006-09-08,340.0,339.05,332.1,335.0,20900,2006,9,8
374,2006-09-07,345.0,346.5,340.0,340.0,15500,2006,9,7
373,2006-09-06,348.0,348.7,344.1,345.0,30100,2006,9,6
372,2006-09-05,347.5,348.0,340.0,348.0,79000,2006,9,5
403,2006-10-18,343.1,356.0,343.0,356.0,253200,2006,10,18
402,2006-10-17,340.0,345.5,339.05,343.1,45000,2006,10,17
401,2006-10-16,340.0,340.0,338.0,340.0,7400,2006,10,16
400,2006-10-13,340.0,340.5,338.0,340.0,6100,2006,10,13
399,2006-10-12,343.0,343.9,338.6,340.0,11200,2006,10,12
398,2006-10-11,347.0,349.85,343.0,343.0,32900,2006,10,11
397,2006-10-10,352.0,355.1,346.65,347.0,47400,2006,10,10
396,2006-10-09,350.0,360.0,348.0,352.0,124200,2006,10,9
395,2006-10-06,337.0,350.0,337.0,350.0,126900,2006,10,6
394,2006-10-05,335.0,341.0,337.0,337.0,26000,2006,10,5
393,2006-10-04,335.0,335.0,332.0,335.0,8800,2006,10,4
392,2006-10-03,336.0,340.45,335.0,335.0,18700,2006,10,3
391,2006-10-02,345.0,341.6,336.0,336.0,21200,2006,10,2
390,2006-09-29,340.0,347.0,335.0,345.0,24100,2006,9,29
389,2006-09-28,337.0,348.0,332.55,348.0,62700,2006,9,28
388,2006-09-27,333.05,340.0,332.5,337.0,29700,2006,9,27
419,2006-11-20,331.0,332.0,328.0,329.0,30300,2006,11,20
418,2006-11-17,323.9,338.1,324.0,331.0,114400,2006,11,17
417,2006-11-16,321.9,326.8,318.2,323.9,21800,2006,11,16
416,2006-11-15,322.95,325.0,321.55,321.9,10900,2006,11,15
415,2006-11-14,320.0,323.9,320.0,322.95,6900,2006,11,14
414,2006-11-13,320.0,326.5,318.1,320.0,11400,2006,11,13
413,2006-11-10,328.0,325.25,320.0,320.0,19900,2006,11,10
412,2006-11-08,330.0,331.5,325.5,328.0,133300,2006,11,8
411,2006-11-07,328.0,330.0,324.5,330.0,53800,2006,11,7
410,2006-11-06,331.0,331.9,325.1,328.0,21600,2006,11,6
409,2006-11-03,324.0,334.0,327.0,331.0,109000,2006,11,3
408,2006-11-02,329.0,337.0,322.0,324.0,48000,2006,11,2
407,2006-11-01,340.0,339.0,329.0,329.0,48200,2006,11,1
406,2006-10-31,348.0,347.0,340.0,340.0,21100,2006,10,31
405,2006-10-30,356.0,356.55,345.0,348.0,45900,2006,10,30
404,2006-10-19,356.0,364.9,356.0,356.0,134400,2006,10,19
435,2006-12-12,385.0,394.8,380.1,381.25,234600,2006,12,12
434,2006-12-11,371.0,388.0,363.15,385.0,194700,2006,12,11
433,2006-12-08,381.05,381.5,370.05,371.0,94500,2006,12,8
432,2006-12-07,372.5,390.0,370.5,381.05,402600,2006,12,7
431,2006-12-06,354.8,372.5,360.5,372.5,222500,2006,12,6
430,2006-12-05,337.95,354.8,343.0,354.8,112500,2006,12,5
429,2006-12-04,330.0,340.0,335.25,337.95,8300,2006,12,4
428,2006-12-01,340.95,343.95,328.0,330.0,28300,2006,12,1
427,2006-11-30,342.0,348.0,338.0,340.95,51400,2006,11,30
426,2006-11-29,348.0,348.0,342.0,342.0,21700,2006,11,29
425,2006-11-28,353.0,355.45,347.9,348.0,62200,2006,11,28
424,2006-11-27,352.0,356.0,350.05,353.0,37900,2006,11,27
423,2006-11-24,345.0,353.95,345.6,352.0,94200,2006,11,24
422,2006-11-23,332.8,346.0,334.0,345.0,166000,2006,11,23
421,2006-11-22,336.4,334.5,330.0,332.8,32500,2006,11,22
420,2006-11-21,329.0,342.0,332.0,336.4,62500,2006,11,21
447,2006-12-29,387.25,392.8,383.0,387.95,96000,2006,12,29
238,2006-02-22,420.0,418.45,399.0,402.9,107600,2006,2,22
237,2006-02-21,428.0,433.0,412.0,420.0,850200,2006,2,21
236,2006-02-20,419.55,437.45,422.0,428.0,207500,2006,2,20
235,2006-02-17,399.6,419.55,401.0,419.55,1240800,2006,2,17
234,2006-02-16,380.6,399.6,381.5,399.6,1555700,2006,2,16
233,2006-02-15,362.5,380.6,364.0,380.6,1427900,2006,2,15
232,2006-02-14,368.8,372.4,362.0,362.5,499300,2006,2,14
231,2006-02-13,369.0,373.0,367.0,368.8,164600,2006,2,13
230,2006-02-10,375.0,377.0,369.0,369.0,392000,2006,2,10
229,2006-02-07,373.0,377.0,373.0,375.0,502400,2006,2,7
228,2006-02-06,373.1,374.5,367.35,373.0,1056100,2006,2,6
