,Date,Open,High,Low,Close,Volume,Year,Month,Day
206,2007-06-25,39.25,41.2,37.8,41.1,849000,2007,6,25
205,2007-06-22,41.3,42.1,39.25,39.25,281500,2007,6,22
204,2007-06-21,41.9,42.6,41.15,41.3,79000,2007,6,21
235,2007-08-03,48.9,51.3,47.4,51.3,267500,2007,8,3
234,2007-08-02,46.6,48.9,47.0,48.9,531000,2007,8,2
233,2007-08-01,48.0,47.95,45.6,46.6,59500,2007,8,1
232,2007-07-31,47.0,48.0,46.5,48.0,47000,2007,7,31
231,2007-07-30,46.0,48.3,43.7,47.0,1756500,2007,7,30
230,2007-07-27,45.5,47.75,43.25,46.0,706000,2007,7,27
229,2007-07-26,45.0,47.0,44.5,45.5,41500,2007,7,26
228,2007-07-25,43.65,45.8,43.05,45.0,469500,2007,7,25
227,2007-07-24,41.6,43.65,40.0,43.65,580500,2007,7,24
226,2007-07-23,43.6,43.45,41.45,41.6,199000,2007,7,23
225,2007-07-20,45.85,43.6,43.6,43.6,1000,2007,7,20
224,2007-07-19,48.25,45.85,45.85,45.85,45500,2007,7,19
223,2007-07-18,50.75,50.4,48.25,48.25,91000,2007,7,18
222,2007-07-17,50.2,52.0,48.0,50.75,224500,2007,7,17
221,2007-07-16,52.8,52.0,50.2,50.2,395000,2007,7,16
220,2007-07-13,55.55,57.0,52.8,52.8,143500,2007,7,13
251,2007-08-28,39.9,38.0,37.95,37.95,62500,2007,8,28
250,2007-08-27,41.95,41.0,39.9,39.9,19000,2007,8,27
249,2007-08-24,43.0,41.95,40.85,41.95,23500,2007,8,24
248,2007-08-23,43.0,43.75,42.0,43.0,415000,2007,8,23
247,2007-08-22,42.25,43.0,40.15,43.0,143500,2007,8,22
246,2007-08-21,44.45,44.4,42.25,42.25,503000,2007,8,21
245,2007-08-20,46.75,45.75,44.45,44.45,75500,2007,8,20
244,2007-08-17,47.0,46.75,44.65,46.75,172000,2007,8,17
243,2007-08-16,47.0,47.0,44.65,47.0,90500,2007,8,16
242,2007-08-15,45.6,47.8,43.5,47.0,182000,2007,8,15
241,2007-08-13,48.0,47.45,45.6,45.6,16000,2007,8,13
240,2007-08-10,47.3,49.0,44.95,48.0,61500,2007,8,10
239,2007-08-09,49.75,47.3,47.3,47.3,500,2007,8,9
238,2007-08-08,50.0,51.45,49.0,49.75,42500,2007,8,8
237,2007-08-07,48.9,50.75,47.5,50.0,83000,2007,8,7
236,2007-08-06,51.3,52.85,48.9,48.9,110000,2007,8,6
267,2007-09-19,40.9,41.6,39.05,41.0,23500,2007,9,19
266,2007-09-18,40.2,40.9,38.65,40.9,2500,2007,9,18
265,2007-09-17,40.25,42.25,40.1,40.2,35500,2007,9,17
264,2007-09-14,40.0,42.0,39.75,40.25,161000,2007,9,14
263,2007-09-13,39.6,40.0,38.7,40.0,2500,2007,9,13
262,2007-09-12,37.75,39.6,37.4,39.6,37000,2007,9,12
261,2007-09-11,37.0,38.5,37.75,37.75,19000,2007,9,11
260,2007-09-10,38.0,39.7,36.1,37.0,78500,2007,9,10
259,2007-09-07,40.0,38.5,38.0,38.0,5000,2007,9,7
258,2007-09-06,41.9,40.3,40.0,40.0,11000,2007,9,6
257,2007-09-05,41.75,41.95,41.5,41.9,3000,2007,9,5
256,2007-09-04,40.0,42.0,40.85,41.75,49500,2007,9,4
255,2007-09-03,41.0,40.45,40.0,40.0,500,2007,9,3
254,2007-08-31,41.75,41.0,40.05,41.0,3500,2007,8,31
253,2007-08-30,39.8,41.75,38.3,41.75,55500,2007,8,30
252,2007-08-29,37.95,39.8,36.1,39.8,54500,2007,8,29
283,2007-10-17,52.25,53.5,49.65,49.65,1385000,2007,10,17
282,2007-10-11,54.95,55.0,52.25,52.25,167000,2007,10,11
281,2007-10-09,53.5,55.0,51.0,54.95,123000,2007,10,9
280,2007-10-08,51.45,54.0,49.55,53.5,245000,2007,10,8
279,2007-10-05,49.0,51.45,46.6,51.45,112500,2007,10,5
278,2007-10-04,49.0,49.0,47.0,49.0,25500,2007,10,4
277,2007-10-03,48.0,49.0,45.6,49.0,53000,2007,10,3
276,2007-10-02,48.75,48.0,47.0,48.0,3500,2007,10,2
275,2007-10-01,48.3,49.9,48.75,48.75,31500,2007,10,1
274,2007-09-28,46.05,48.35,46.1,48.3,40000,2007,9,28
273,2007-09-27,45.2,47.45,45.2,46.05,35000,2007,9,27
272,2007-09-26,45.9,47.5,45.0,45.2,70000,2007,9,26
271,2007-09-25,45.65,46.45,45.0,45.9,22000,2007,9,25
270,2007-09-24,43.5,45.65,42.05,45.65,145000,2007,9,24
269,2007-09-21,43.05,43.7,42.5,43.5,26000,2007,9,21
268,2007-09-20,41.0,43.05,40.95,43.05,260000,2007,9,20
299,2007-11-08,45.0,45.9,44.05,45.75,4000,2007,11,8
298,2007-11-07,45.9,45.5,44.1,45.0,11500,2007,11,7
297,2007-11-06,46.75,46.0,44.45,45.9,17500,2007,11,6
296,2007-11-05,49.2,50.0,46.75,46.75,15500,2007,11,5
295,2007-11-02,50.9,49.2,48.4,49.2,6500,2007,11,2
294,2007-11-01,52.0,51.05,49.75,50.9,17000,2007,11,1
293,2007-10-31,52.0,52.0,50.35,52.0,69500,2007,10,31
292,2007-10-30,52.0,52.0,49.7,52.0,339000,2007,10,30
291,2007-10-29,51.5,52.5,50.0,52.0,593000,2007,10,29
290,2007-10-26,49.5,51.5,48.0,51.5,128500,2007,10,26
289,2007-10-25,50.0,51.5,47.5,49.5,242000,2007,10,25
288,2007-10-24,49.3,50.5,47.8,50.0,122000,2007,10,24
287,2007-10-23,51.3,52.0,48.75,49.3,76000,2007,10,23
286,2007-10-22,49.55,52.0,49.7,51.3,209500,2007,10,22
285,2007-10-19,47.2,49.55,44.85,49.55,220000,2007,10,19
284,2007-10-18,49.65,50.4,47.2,47.2,84500,2007,10,18
315,2007-12-03,51.9,51.45,50.25,50.25,7500,2007,12,3
314,2007-11-30,52.4,52.75,50.5,51.9,363000,2007,11,30
313,2007-11-29,52.25,53.35,51.0,52.4,199000,2007,11,29
312,2007-11-28,52.65,52.5,50.05,52.25,791500,2007,11,28
311,2007-11-27,52.5,53.0,52.0,52.65,52000,2007,11,27
310,2007-11-26,51.4,52.5,49.4,52.5,47500,2007,11,26
309,2007-11-23,49.5,51.4,48.5,51.4,82000,2007,11,23
308,2007-11-22,47.45,49.8,48.0,49.5,55000,2007,11,22
307,2007-11-21,45.2,47.45,45.0,47.45,92500,2007,11,21
306,2007-11-20,43.05,45.2,41.9,45.2,30000,2007,11,20
305,2007-11-19,44.5,44.0,42.4,43.05,14500,2007,11,19
304,2007-11-16,44.45,45.0,43.0,44.5,55500,2007,11,16
303,2007-11-15,45.05,44.45,43.75,44.45,3000,2007,11,15
302,2007-11-14,47.4,46.9,45.05,45.05,343000,2007,11,14
301,2007-11-13,46.5,47.4,45.1,47.4,8000,2007,11,13
300,2007-11-12,45.75,47.25,46.45,46.5,13500,2007,11,12
331,2007-12-31,66.7,63.4,63.4,63.4,0,2007,12,31
330,2007-12-27,63.9,67.05,64.0,66.7,173000,2007,12,27
329,2007-12-26,60.9,63.9,61.75,63.9,184500,2007,12,26
328,2007-12-24,58.0,60.9,58.05,60.9,212000,2007,12,24
327,2007-12-19,55.75,58.0,55.1,58.0,174500,2007,12,19
326,2007-12-18,54.0,56.7,53.1,55.75,376000,2007,12,18
325,2007-12-17,52.5,55.1,52.5,54.0,678000,2007,12,17
324,2007-12-14,51.0,53.4,51.1,52.5,431000,2007,12,14
323,2007-12-13,48.65,51.05,48.0,51.0,324000,2007,12,13
322,2007-12-12,49.0,48.65,47.0,48.65,18000,2007,12,12
321,2007-12-11,49.0,49.0,47.5,49.0,185500,2007,12,11
320,2007-12-10,49.0,49.0,47.0,49.0,24500,2007,12,10
319,2007-12-07,48.0,49.0,48.0,49.0,17000,2007,12,7
318,2007-12-06,49.0,50.0,47.0,48.0,84000,2007,12,6
317,2007-12-05,48.0,49.6,47.7,49.0,162000,2007,12,5
316,2007-12-04,50.25,50.95,47.85,48.0,232000,2007,12,4
129,2007-03-06,13.15,13.65,13.15,13.3,111000,2007,3,6
128,2007-03-05,12.6,13.6,12.85,13.15,344500,2007,3,5
127,2007-03-02,12.2,13.05,12.1,12.6,248500,2007,3,2
126,2007-03-01,12.75,12.95,12.0,12.2,1595000,2007,3,1
125,2007-02-28,12.95,12.9,12.0,12.75,55500,2007,2,28
124,2007-02-27,13.5,13.0,12.8,12.95,11500,2007,2,27
123,2007-02-26,14.3,14.0,13.35,13.5,42500,2007,2,26
122,2007-02-23,13.4,14.4,13.6,14.3,547500,2007,2,23
121,2007-02-22,13.0,13.5,13.05,13.4,160500,2007,2,22
120,2007-02-21,13.5,13.6,12.5,13.0,152500,2007,2,21
119,2007-02-20,12.75,13.75,13.2,13.5,854500,2007,2,20
118,2007-02-19,11.75,12.75,12.5,12.75,671500,2007,2,19
117,2007-02-16,10.75,11.75,10.65,11.75,937500,2007,2,16
116,2007-02-15,10.5,10.75,10.2,10.75,5500,2007,2,15
115,2007-02-14,9.9,10.9,10.0,10.5,973500,2007,2,14
114,2007-02-13,9.95,10.0,9.5,9.9,14500,2007,2,13
139,2007-03-20,17.0,16.5,16.0,16.0,163500,2007,3,20
138,2007-03-19,18.0,18.0,17.0,17.0,561500,2007,3,19
137,2007-03-16,18.0,18.65,17.55,18.0,514000,2007,3,16
136,2007-03-15,17.4,18.3,16.8,18.0,492000,2007,3,15
135,2007-03-14,16.4,17.4,16.2,17.4,488500,2007,3,14
134,2007-03-13,16.0,17.0,15.75,16.4,585500,2007,3,13
133,2007-03-12,15.0,16.0,15.4,16.0,424500,2007,3,12
132,2007-03-09,15.1,16.0,14.2,15.0,493500,2007,3,9
131,2007-03-08,14.1,15.1,14.0,15.1,566500,2007,3,8
130,2007-03-07,13.3,14.3,13.25,14.1,585000,2007,3,7
145,2007-03-29,14.9,14.65,14.2,14.25,32500,2007,3,29
144,2007-03-28,15.1,15.55,14.7,14.9,659500,2007,3,28
143,2007-03-27,15.1,15.2,14.65,15.1,38500,2007,3,27
142,2007-03-26,15.8,15.5,15.0,15.1,53500,2007,3,26
141,2007-03-22,15.75,15.9,14.85,15.8,643000,2007,3,22
140,2007-03-21,16.0,16.4,15.2,15.75,667000,2007,3,21
171,2007-05-07,19.3,20.3,18.5,20.3,1399000,2007,5,7
170,2007-05-04,18.3,19.3,18.3,19.3,1079500,2007,5,4
169,2007-05-03,17.8,18.3,17.8,18.3,357000,2007,5,3
168,2007-05-02,18.4,18.05,17.5,17.8,181000,2007,5,2
167,2007-04-30,18.15,18.75,17.9,18.4,110000,2007,4,30
166,2007-04-27,18.05,18.5,18.0,18.15,120000,2007,4,27
165,2007-04-26,18.0,18.45,17.7,18.05,212500,2007,4,26
164,2007-04-25,17.0,18.0,17.05,18.0,1069500,2007,4,25
163,2007-04-24,17.1,17.45,17.0,17.0,352500,2007,4,24
162,2007-04-23,16.5,17.5,16.95,17.1,551000,2007,4,23
113,2007-02-12,9.5,10.0,9.75,9.95,216500,2007,2,12
112,2007-02-08,9.5,9.5,9.5,9.5,500,2007,2,8
111,2007-02-07,9.75,10.0,9.4,9.5,48500,2007,2,7
110,2007-02-06,9.1,10.0,9.1,9.75,102000,2007,2,6
109,2007-02-02,9.1,9.1,9.1,9.1,3000,2007,2,2
108,2007-02-01,9.0,9.15,9.0,9.1,8500,2007,2,1
107,2007-01-31,8.95,9.0,9.0,9.0,2500,2007,1,31
106,2007-01-25,8.95,8.95,8.95,8.95,500,2007,1,25
105,2007-01-24,9.0,9.0,8.95,8.95,6000,2007,1,24
104,2007-01-22,8.95,9.35,8.95,9.0,64500,2007,1,22
103,2007-01-19,8.1,9.0,8.9,8.95,7500,2007,1,19
102,2007-01-15,8.5,8.45,8.1,8.1,1000,2007,1,15
101,2007-01-12,8.5,8.5,8.05,8.5,30000,2007,1,12
100,2007-01-11,8.55,8.5,8.0,8.5,50500,2007,1,11
99,2007-01-09,9.0,8.55,8.55,8.55,30000,2007,1,9
98,2007-01-08,9.0,9.0,9.0,9.0,500,2007,1,8
386,2008-03-19,65.1,68.35,65.0,68.35,2771500,2008,3,19
387,2008-03-20,68.35,71.75,68.3,71.15,825000,2008,3,20
388,2008-03-24,71.15,72.2,68.9,71.95,255000,2008,3,24
389,2008-03-25,71.95,70.5,68.4,68.4,419500,2008,3,25
390,2008-03-26,68.4,68.7,65.0,67.0,593500,2008,3,26
391,2008-03-27,67.0,69.9,65.25,69.9,1467500,2008,3,27
392,2008-03-28,69.9,73.25,70.0,71.0,1690500,2008,3,28
393,2008-03-31,71.0,71.0,68.7,71.0,167000,2008,3,31
394,2008-04-01,71.0,71.0,69.0,71.0,208500,2008,4,1
395,2008-04-02,71.0,71.9,69.8,71.0,65500,2008,4,2
364,2008-02-15,68.3,69.6,67.1,68.75,103000,2008,2,15
365,2008-02-19,68.75,72.0,69.5,70.0,175000,2008,2,19
366,2008-02-20,70.0,70.0,68.0,70.0,35500,2008,2,20
367,2008-02-21,70.0,70.0,68.3,69.95,89500,2008,2,21
368,2008-02-22,69.95,71.0,68.5,70.75,89000,2008,2,22
369,2008-02-25,70.75,71.0,68.0,70.7,50000,2008,2,25
402,2008-04-11,76.4,77.5,75.0,76.9,163000,2008,4,11
403,2008-04-14,76.9,80.7,75.0,80.0,408000,2008,4,14
404,2008-04-15,80.0,84.0,79.0,81.5,252500,2008,4,15
405,2008-04-16,81.5,82.9,80.9,82.0,886000,2008,4,16
406,2008-04-17,82.0,85.0,80.0,82.0,309000,2008,4,17
407,2008-04-18,82.0,82.0,79.0,82.0,107000,2008,4,18
408,2008-04-21,82.0,81.9,80.0,81.9,44500,2008,4,21
409,2008-04-22,81.9,81.85,78.1,81.75,68000,2008,4,22
410,2008-04-23,81.75,80.3,77.7,77.7,329000,2008,4,23
411,2008-04-24,77.7,77.9,73.85,73.85,440500,2008,4,24
380,2008-03-11,68.5,67.4,65.1,67.4,64000,2008,3,11
381,2008-03-12,67.4,68.5,65.0,67.95,1190500,2008,3,12
382,2008-03-13,67.95,68.0,64.6,67.0,142000,2008,3,13
383,2008-03-14,67.0,66.2,64.65,65.9,61500,2008,3,14
384,2008-03-17,65.9,65.95,62.65,62.65,1650000,2008,3,17
385,2008-03-18,62.65,65.75,60.5,65.1,2624000,2008,3,18
418,2008-05-06,67.75,71.1,64.37,71.1,142000,2008,5,6
419,2008-05-07,71.1,70.5,68.25,70.0,59500,2008,5,7
420,2008-05-08,70.0,70.6,68.75,70.3,109500,2008,5,8
421,2008-05-09,70.3,70.0,67.5,70.0,33500,2008,5,9
422,2008-05-12,70.0,69.85,67.5,69.85,35500,2008,5,12
423,2008-05-13,69.85,71.12,68.05,70.66,106000,2008,5,13
424,2008-05-14,70.66,70.49,69.15,70.49,31000,2008,5,14
425,2008-05-15,70.49,70.0,68.86,69.0,32500,2008,5,15
426,2008-05-16,69.0,69.84,67.46,69.84,1500,2008,5,16
427,2008-05-19,69.84,69.3,67.71,69.3,15500,2008,5,19
396,2008-04-03,71.0,74.55,69.75,74.0,1325000,2008,4,3
397,2008-04-04,74.0,75.5,73.0,75.0,230000,2008,4,4
398,2008-04-07,75.0,76.0,74.0,75.5,89500,2008,4,7
399,2008-04-08,75.5,76.5,72.1,75.5,135500,2008,4,8
400,2008-04-09,75.5,76.0,72.5,74.0,1109000,2008,4,9
401,2008-04-10,74.0,76.4,70.3,76.4,520000,2008,4,10
434,2008-05-28,68.0,68.8,64.6,64.6,1080500,2008,5,28
435,2008-05-29,64.6,65.0,61.37,65.0,99000,2008,5,29
436,2008-05-30,65.0,64.85,61.75,64.85,120500,2008,5,30
437,2008-06-02,64.85,64.49,62.25,64.49,58000,2008,6,2
438,2008-06-03,64.49,64.25,62.0,64.25,233500,2008,6,3
439,2008-06-04,64.25,67.46,65.5,67.46,101000,2008,6,4
440,2008-06-05,67.46,68.0,65.75,67.8,129500,2008,6,5
441,2008-06-06,67.8,68.25,65.05,68.25,1048000,2008,6,6
442,2008-06-09,68.25,68.0,64.84,64.84,126500,2008,6,9
443,2008-06-10,64.84,63.0,61.6,61.6,1061000,2008,6,10
412,2008-04-25,73.85,76.7,70.2,75.25,227500,2008,4,25
413,2008-04-28,75.25,76.9,74.0,76.0,195500,2008,4,28
414,2008-04-29,76.0,77.0,72.2,72.2,385500,2008,4,29
415,2008-04-30,72.2,72.38,68.59,72.0,108000,2008,4,30
416,2008-05-02,72.0,71.0,68.4,68.4,58000,2008,5,2
417,2008-05-05,68.4,67.75,64.98,67.75,327500,2008,5,5
450,2008-06-19,62.5,60.5,59.38,60.0,772500,2008,6,19
451,2008-06-20,60.0,60.0,57.0,57.5,27000,2008,6,20
